numero_incident,type_incident,station,ligne_orange,ligne_verte,ligne_jaune,ligne_bleue,annee,mois,jour_du_mois,date,duree_mins
S02022206,S,Lionel-Groulx,0,1,0,0,2022,2,2,2022-02-02,14
S02022207,S,Bonaventure,1,0,0,0,2022,2,2,2022-02-02,1
S02022208,S,Radisson,0,1,0,0,2022,2,2,2022-02-02,36
S02022209,S,Radisson,0,1,0,0,2022,2,2,2022-02-02,47
S02022210,S,Berri L-2,1,0,0,0,2022,2,2,2022-02-02,18
S02022213,S,Guy-Concordia,0,1,0,0,2022,2,2,2022-02-03,57
S02031901,S,Côte-Vertu,1,0,0,0,2019,3,2,2019-03-02,45
S02031902,S,Charlevoix,0,1,0,0,2019,3,2,2019-03-02,24
S02031903,S,Cartier,1,0,0,0,2019,3,2,2019-03-02,30
S02031904,S,McGill,0,1,0,0,2019,3,2,2019-03-02,55
S02031905,S,Charlevoix,0,1,0,0,2019,3,2,2019-03-02,20
S02031906,S,Berri-UQAM,0,1,0,0,2019,3,2,2019-03-02,30
S02031907,S,LaSalle,0,1,0,0,2019,3,2,2019-03-02,42
S02031908,S,Lionel-Groulx,0,1,0,0,2019,3,2,2019-03-02,1
S02031909,S,Côte-des-Neiges,0,0,0,1,2019,3,2,2019-03-02,38
S02031910,S,Champs-de-Mars,1,0,0,0,2019,3,2,2019-03-02,43
S02031911,S,Place-D'Armes,1,0,0,0,2019,3,2,2019-03-02,26
S02031912,S,Mont-Royal,1,0,0,0,2019,3,2,2019-03-02,57
S02031913,S,Mont-Royal,1,0,0,0,2019,3,2,2019-03-02,22
S02031914,S,Mont-Royal,1,0,0,0,2019,3,2,2019-03-03,8
S02031915,S,Square-Victoria,1,0,0,0,2019,3,2,2019-03-03,29
S02031916,S,Lucien-L'Allier,1,0,0,0,2019,3,2,2019-03-03,52
S02031917,S,Peel,0,1,0,0,2019,3,2,2019-03-03,20
S02031918,S,Berri-UQAM,0,1,0,0,2019,3,2,2019-03-03,55
S02031919,S,Jean-Talon,1,0,0,0,2019,3,2,2019-03-03,50
S02031920,S,Verdun,0,1,0,0,2019,3,2,2019-03-03,18
S02031921,S,Charlevoix,0,1,0,0,2019,3,2,2019-03-03,22
S02032001,S,Place-des-Arts,0,1,0,0,2020,3,2,2020-03-02,49
S02032002,S,Cartier,1,0,0,0,2020,3,2,2020-03-02,25
S02032003,S,Berri-UQAM,0,1,0,0,2020,3,2,2020-03-02,10
S02032004,S,Peel,0,1,0,0,2020,3,2,2020-03-02,2
S02032005,S,Berri-UQAM,0,1,0,0,2020,3,2,2020-03-02,41
S02032006,S,Vendôme,1,0,0,0,2020,3,2,2020-03-02,37
S02032007,S,Place St-Henri,1,0,0,0,2020,3,2,2020-03-02,35
S02032008,S,Parc,0,0,0,1,2020,3,2,2020-03-02,10
S02032009,S,Viau,0,1,0,0,2020,3,2,2020-03-02,19
S02032010,S,Lucien-L'Allier,1,0,0,0,2020,3,2,2020-03-02,29
S02032011,S,Atwater,0,1,0,0,2020,3,2,2020-03-02,0
S02032012,S,Lionel-Groulx,0,1,0,0,2020,3,2,2020-03-02,20
S02032013,S,Lionel-Groulx,0,1,0,0,2020,3,2,2020-03-02,39
S02032015,S,Côte-Vertu,1,0,0,0,2020,3,2,2020-03-02,2
S02032101,S,Joliette,0,1,0,0,2021,3,2,2021-03-02,7
S02032102,S,Henri-Bourassa,1,0,0,0,2021,3,2,2021-03-02,12
S02032201,S,Guy-Concordia,0,1,0,0,2022,3,2,2022-03-02,29
S02032202,S,Guy-Concordia,0,1,0,0,2022,3,2,2022-03-02,39
S02032203,S,Verdun,0,1,0,0,2022,3,2,2022-03-02,13
S02032204,S,St-Michel,0,0,0,1,2022,3,2,2022-03-02,52
S02032205,S,Beaubien,1,0,0,0,2022,3,2,2022-03-02,1
S02032206,S,Vendôme,1,0,0,0,2022,3,2,2022-03-02,45
S02041901,S,Berri-UQAM,0,1,0,0,2019,4,2,2019-04-02,55
S02041902,S,Honorée-Beaugrand,0,1,0,0,2019,4,2,2019-04-02,54
S02041903,S,Berri-UQAM,0,1,0,0,2019,4,2,2019-04-02,45
S02041904,S,Place St-Henri,1,0,0,0,2019,4,2,2019-04-02,16
S02041905,S,Berri-UQAM,0,1,0,0,2019,4,2,2019-04-02,26
S02041906,S,Berri-UQAM,0,1,0,0,2019,4,2,2019-04-02,11
S02041907,S,Langelier,0,1,0,0,2019,4,2,2019-04-02,23
S02041908,S,Guy-Concordia,0,1,0,0,2019,4,2,2019-04-02,42
S02042001,S,Atwater,0,1,0,0,2020,4,2,2020-04-02,15
S02042002,S,De la Savane,1,0,0,0,2020,4,2,2020-04-02,7
S02042003,S,Lionel-Groulx,0,1,0,0,2020,4,2,2020-04-02,48
S02042004,S,Atwater,0,1,0,0,2020,4,2,2020-04-02,10
S02042005,S,Berri-UQAM,0,1,0,0,2020,4,2,2020-04-02,42
S02042101,S,Radisson,0,1,0,0,2021,4,2,2021-04-02,39
S02042102,S,Bonaventure,1,0,0,0,2021,4,2,2021-04-02,7
S02042103,S,Lionel-Groulx,0,1,0,0,2021,4,2,2021-04-02,11
S02042104,S,Place St-Henri,1,0,0,0,2021,4,2,2021-04-02,42
S02042105,S,Préfontaine,0,1,0,0,2021,4,2,2021-04-02,5
S02042201,S,Plamondon,1,0,0,0,2022,4,2,2022-04-02,59
S02042202,S,Snowdon,1,0,0,0,2022,4,2,2022-04-02,4
S02042203,S,Sauvé,1,0,0,0,2022,4,2,2022-04-02,28
S02042204,S,Mont-Royal,1,0,0,0,2022,4,2,2022-04-02,22
S02042205,S,Berri-UQAM,0,0,1,0,2022,4,2,2022-04-02,0
S02042207,S,Cadillac,0,1,0,0,2022,4,2,2022-04-02,41
S02042208,S,Henri-Bourassa,1,0,0,0,2022,4,2,2022-04-02,33
S02042209,S,Mont-Royal,1,0,0,0,2022,4,2,2022-04-02,25
S02051901,S,Vendôme,1,0,0,0,2019,5,2,2019-05-02,20
S02051902,S,Côte-Vertu,1,0,0,0,2019,5,2,2019-05-02,39
S02051903,S,Place-D'Armes,1,0,0,0,2019,5,2,2019-05-02,55
S02051905,S,Côte Ste-Catherine,1,0,0,0,2019,5,2,2019-05-02,35
S02052001,S,Beaudry,0,1,0,0,2020,5,2,2020-05-02,46
S02052002,S,Préfontaine,0,1,0,0,2020,5,2,2020-05-02,44
S02052003,S,Frontenac,0,1,0,0,2020,5,2,2020-05-02,0
S02052004,S,Outremont,0,0,0,1,2020,5,2,2020-05-02,22
S02052005,S,St-Laurent,0,1,0,0,2020,5,2,2020-05-02,2
S02052006,S,Viau,0,1,0,0,2020,5,2,2020-05-02,41
S02052007,S,Jean-Drapeau,0,0,1,0,2020,5,2,2020-05-02,40
S02052008,S,Papineau,0,1,0,0,2020,5,2,2020-05-02,8
S02052009,S,Snowdon,1,0,0,0,2020,5,2,2020-05-02,29
S02052010,S,Sherbrooke,1,0,0,0,2020,5,2,2020-05-02,17
S02052011,S,Parc,0,0,0,1,2020,5,2,2020-05-02,8
S02052012,S,Radisson,0,1,0,0,2020,5,2,2020-05-02,54
S02052013,S,Berri-UQAM,0,1,0,0,2020,5,2,2020-05-03,27
S02052101,S,Monk,0,1,0,0,2021,5,2,2021-05-02,31
S02052102,S,Monk,0,1,0,0,2021,5,2,2021-05-02,55
S02052103,S,Berri L-2,1,0,0,0,2021,5,2,2021-05-02,34
S02052104,S,Montmorency,1,0,0,0,2021,5,2,2021-05-02,19
S02052105,S,Guy-Concordia,0,1,0,0,2021,5,2,2021-05-02,39
S02052201,S,Laurier,1,0,0,0,2022,5,2,2022-05-02,9
S02052202,S,Sherbrooke,1,0,0,0,2022,5,2,2022-05-02,36
S02052203,S,Place-D'Armes,1,0,0,0,2022,5,2,2022-05-02,39
S02052204,S,Champs-de-Mars,1,0,0,0,2022,5,2,2022-05-02,55
S02052205,S,Berri-UQAM,0,1,0,0,2022,5,2,2022-05-02,33
S02052206,S,Mont-Royal,1,0,0,0,2022,5,2,2022-05-02,36
S02052207,S,Lucien-L'Allier,1,0,0,0,2022,5,2,2022-05-02,41
S02052208,S,Angrignon,0,1,0,0,2022,5,2,2022-05-02,46
S02052209,S,Parc,0,0,0,1,2022,5,2,2022-05-02,23
S02052210,S,LaSalle,0,1,0,0,2022,5,2,2022-05-02,20
S02052211,S,Cartier,1,0,0,0,2022,5,2,2022-05-02,10
S02052212,S,Angrignon,0,1,0,0,2022,5,2,2022-05-02,14
S02052214,S,Verdun,0,1,0,0,2022,5,2,2022-05-02,12
S02052215,S,Côte Ste-Catherine,1,0,0,0,2022,5,2,2022-05-02,32
S02052216,S,Snowdon,1,0,0,0,2022,5,2,2022-05-02,34
S02052217,S,Guy-Concordia,0,1,0,0,2022,5,2,2022-05-02,30
S02052219,S,Peel,0,1,0,0,2022,5,2,2022-05-03,8
S02061901,S,Lionel-Groulx,0,1,0,0,2019,6,2,2019-06-02,9
S02061902,S,Rosemont,1,0,0,0,2019,6,2,2019-06-02,0
S02061903,S,St-Laurent,0,1,0,0,2019,6,2,2019-06-02,38
S02062001,S,Snowdon,0,0,0,1,2020,6,2,2020-06-02,54
S02062002,S,Université de Montréal,0,0,0,1,2020,6,2,2020-06-02,33
S02062003,S,Vendôme,1,0,0,0,2020,6,2,2020-06-02,11
S02062004,S,Cartier,1,0,0,0,2020,6,2,2020-06-02,23
S02062005,S,Côte-Vertu,1,0,0,0,2020,6,2,2020-06-02,37
S02062006,S,Place St-Henri,1,0,0,0,2020,6,2,2020-06-02,41
S02062008,S,Cartier,1,0,0,0,2020,6,2,2020-06-02,36
S02062009,S,Snowdon,1,0,0,0,2020,6,2,2020-06-02,53
S02062101,S,Monk,0,1,0,0,2021,6,2,2021-06-02,42
S02062102,S,Lionel-Groulx,0,1,0,0,2021,6,2,2021-06-02,29
S02062103,S,Berri L-2,1,0,0,0,2021,6,2,2021-06-02,23
S02062104,S,Berri-UQAM,0,1,0,0,2021,6,2,2021-06-02,4
S02062105,S,Lionel-Groulx,0,1,0,0,2021,6,2,2021-06-02,22
S02062201,S,Atwater,0,1,0,0,2022,6,2,2022-06-02,42
S02062202,S,Berri-UQAM,0,1,0,0,2022,6,2,2022-06-02,31
S02062203,S,Berri-UQAM,0,1,0,0,2022,6,2,2022-06-03,13
S02071901,S,Université de Montréal,0,0,0,1,2019,7,2,2019-07-02,21
S02071902,S,Berri L-2,1,0,0,0,2019,7,2,2019-07-02,15
S02071903,S,Square-Victoria,1,0,0,0,2019,7,2,2019-07-02,19
S02071904,S,Champs-de-Mars,1,0,0,0,2019,7,2,2019-07-02,6
S02071905,S,Sherbrooke,1,0,0,0,2019,7,2,2019-07-02,18
S02071906,S,Berri-UQAM,0,1,0,0,2019,7,2,2019-07-02,35
S02071907,S,Villa-Maria,1,0,0,0,2019,7,2,2019-07-02,21
S02071908,S,Guy-Concordia,0,1,0,0,2019,7,2,2019-07-02,43
S02071909,S,Berri-UQAM,0,1,0,0,2019,7,2,2019-07-02,30
S02072001,S,Parc,0,0,0,1,2020,7,2,2020-07-02,26
S02072002,S,Guy-Concordia,0,1,0,0,2020,7,2,2020-07-02,25
S02072003,S,Plamondon,1,0,0,0,2020,7,2,2020-07-02,57
S02072004,S,Montmorency,1,0,0,0,2020,7,2,2020-07-02,51
S02072201,S,Fabre,0,0,0,1,2022,7,2,2022-07-02,58
S02072202,S,Jean-Talon,1,0,0,0,2022,7,2,2022-07-02,5
S02072203,S,Berri-UQAM,0,1,0,0,2022,7,2,2022-07-02,20
S02072204,S,Lucien-L'Allier,1,0,0,0,2022,7,2,2022-07-02,20
S02072205,S,Radisson,0,1,0,0,2022,7,2,2022-07-02,28
S02072206,S,Berri-UQAM,0,1,0,0,2022,7,2,2022-07-02,49
S02072207,S,St-Laurent,0,1,0,0,2022,7,2,2022-07-02,8
S02072208,S,Berri L-2,1,0,0,0,2022,7,2,2022-07-02,37
S02081901,S,McGill,0,1,0,0,2019,8,2,2019-08-02,30
S02081902,S,Crémazie,1,0,0,0,2019,8,2,2019-08-02,24
S02081903,S,Crémazie,1,0,0,0,2019,8,2,2019-08-02,39
S02081904,S,Berri L-2,1,0,0,0,2019,8,2,2019-08-02,44
S02081905,S,Longueuil,0,0,1,0,2019,8,2,2019-08-02,51
S02082001,S,Côte-Vertu,1,0,0,0,2020,8,2,2020-08-02,43
S02082002,S,Jolicoeur,0,1,0,0,2020,8,2,2020-08-02,17
S02082003,S,Côte-Vertu,1,0,0,0,2020,8,2,2020-08-02,54
S02082004,S,Côte-Vertu,1,0,0,0,2020,8,2,2020-08-02,26
S02082005,S,Jean-Talon,1,0,0,0,2020,8,2,2020-08-03,35
S02082101,S,St-Michel,0,0,0,1,2021,8,2,2021-08-02,21
S02082102,S,Honorée-Beaugrand,0,1,0,0,2021,8,2,2021-08-02,55
S02082103,S,L'Assomption,0,1,0,0,2021,8,2,2021-08-02,38
S02082104,S,Berri-UQAM,0,1,0,0,2021,8,2,2021-08-02,10
S02082105,S,Place St-Henri,1,0,0,0,2021,8,2,2021-08-02,17
S02092001,S,Vendôme,1,0,0,0,2020,9,2,2020-09-02,31
S02092002,S,Guy-Concordia,0,1,0,0,2020,9,2,2020-09-02,21
S02092003,S,Place-D'Armes,1,0,0,0,2020,9,2,2020-09-02,51
S02092101,S,Lucien-L'Allier,1,0,0,0,2021,9,2,2021-09-02,27
S02092102,S,Beaubien,1,0,0,0,2021,9,2,2021-09-02,47
S02092103,S,Côte-Vertu,1,0,0,0,2021,9,2,2021-09-02,5
S02092104,S,Berri L-2,1,0,0,0,2021,9,2,2021-09-02,36
S02092105,S,Berri L-2,1,0,0,0,2021,9,2,2021-09-02,34
S02092106,S,Lionel-Groulx,0,1,0,0,2021,9,2,2021-09-03,25
S02101901,S,Georges-Vanier,1,0,0,0,2019,10,2,2019-10-02,18
S02101902,S,Vendôme,1,0,0,0,2019,10,2,2019-10-02,7
S02101903,S,Champs-de-Mars,1,0,0,0,2019,10,2,2019-10-02,25
S02101904,S,Rosemont,1,0,0,0,2019,10,2,2019-10-02,37
S02102001,S,Du Collège,1,0,0,0,2020,10,2,2020-10-02,37
S02102002,S,Lucien-L'Allier,1,0,0,0,2020,10,2,2020-10-02,50
S02102003,S,Villa-Maria,1,0,0,0,2020,10,2,2020-10-02,25
S02102004,S,Frontenac,0,1,0,0,2020,10,2,2020-10-02,51
S02102005,S,De Castelnau,0,0,0,1,2020,10,2,2020-10-02,53
S02102006,S,McGill,0,1,0,0,2020,10,2,2020-10-02,17
S02102101,S,Place-D'Armes,1,0,0,0,2021,10,2,2021-10-02,33
S02102102,S,Angrignon,0,1,0,0,2021,10,2,2021-10-02,27
S02102103,S,Fabre,0,0,0,1,2021,10,2,2021-10-02,13
S02102104,S,McGill,0,1,0,0,2021,10,2,2021-10-02,51
S02102105,S,Charlevoix,0,1,0,0,2021,10,2,2021-10-02,51
S02102106,S,LaSalle,0,1,0,0,2021,10,2,2021-10-02,14
S02111902,S,McGill,0,1,0,0,2019,11,2,2019-11-02,38
S02111903,S,Verdun,0,1,0,0,2019,11,2,2019-11-02,26
S02111904,S,Snowdon,1,0,0,0,2019,11,2,2019-11-02,35
S02111906,S,Place St-Henri,1,0,0,0,2019,11,2,2019-11-02,38
S02111907,S,Papineau,0,1,0,0,2019,11,2,2019-11-02,4
S02111908,S,Radisson,0,1,0,0,2019,11,2,2019-11-02,36
S02111909,S,Guy-Concordia,0,1,0,0,2019,11,2,2019-11-02,14
S02111910,S,McGill,0,1,0,0,2019,11,2,2019-11-03,35
S02111911,S,Papineau,0,1,0,0,2019,11,2,2019-11-03,19
S02112001,S,Monk,0,1,0,0,2020,11,2,2020-11-02,49
S02112002,S,Pie-IX,0,1,0,0,2020,11,2,2020-11-02,40
S02112003,S,Pie-IX,0,1,0,0,2020,11,2,2020-11-02,29
S02112004,S,Bonaventure,1,0,0,0,2020,11,2,2020-11-02,40
S02112005,S,Côte Ste-Catherine,1,0,0,0,2020,11,2,2020-11-02,9
S02112006,S,Côte Ste-Catherine,1,0,0,0,2020,11,2,2020-11-02,58
S02112101,S,Place-des-Arts,0,1,0,0,2021,11,2,2021-11-03,30
S02112102,S,Place-D'Armes,1,0,0,0,2021,11,2,2021-11-03,0
S02112103,S,Place St-Henri,1,0,0,0,2021,11,2,2021-11-03,19
S02112104,S,Place St-Henri,1,0,0,0,2021,11,2,2021-11-02,35
S02112105,S,Papineau,0,1,0,0,2021,11,2,2021-11-02,43
S02112106,S,Berri-UQAM,0,1,0,0,2021,11,2,2021-11-02,43
S02112107,S,Papineau,0,1,0,0,2021,11,2,2021-11-02,43
S02112108,S,Jean-Drapeau,0,0,1,0,2021,11,2,2021-11-02,49
S02112109,S,Joliette,0,1,0,0,2021,11,2,2021-11-02,29
S02112110,S,Jean-Talon,1,0,0,0,2021,11,2,2021-11-03,36
S02112111,S,Jean-Talon,1,0,0,0,2021,11,2,2021-11-03,31
S02112112,S,Henri-Bourassa,1,0,0,0,2021,11,2,2021-11-03,50
S02121901,S,Berri-UQAM,0,1,0,0,2019,12,2,2019-12-02,9
S02121902,S,Lucien-L'Allier,1,0,0,0,2019,12,2,2019-12-02,22
S02121903,S,Berri-UQAM,0,1,0,0,2019,12,2,2019-12-02,22
S02121904,S,Sherbrooke,1,0,0,0,2019,12,2,2019-12-02,39
S02121905,S,Lucien-L'Allier,1,0,0,0,2019,12,2,2019-12-02,36
S02121906,S,Lionel-Groulx,0,1,0,0,2019,12,2,2019-12-02,29
S02121907,S,Sherbrooke,1,0,0,0,2019,12,2,2019-12-02,34
S02121908,S,Pie-IX,0,1,0,0,2019,12,2,2019-12-02,50
S02121909,S,Côte Ste-Catherine,1,0,0,0,2019,12,2,2019-12-02,55
S02121910,S,Berri-UQAM,0,1,0,0,2019,12,2,2019-12-02,24
S02121911,S,Snowdon,0,0,0,1,2019,12,2,2019-12-02,38
S02121912,S,Vendôme,1,0,0,0,2019,12,2,2019-12-02,56
S02121913,S,Rosemont,1,0,0,0,2019,12,2,2019-12-02,35
S02121914,S,Villa-Maria,1,0,0,0,2019,12,2,2019-12-02,13
S02121915,S,Frontenac,0,1,0,0,2019,12,2,2019-12-02,5
S02121916,S,Jean-Talon,1,0,0,0,2019,12,2,2019-12-02,43
S02121917,S,Laurier,1,0,0,0,2019,12,2,2019-12-02,21
S02121918,S,Atwater,0,1,0,0,2019,12,2,2019-12-02,18
S02121919,S,De l'Eglise,0,1,0,0,2019,12,2,2019-12-02,15
S02122001,S,Jarry,1,0,0,0,2020,12,2,2020-12-02,29
S02122002,S,Berri-UQAM,0,1,0,0,2020,12,2,2020-12-02,30
S02122003,S,Berri-UQAM,0,1,0,0,2020,12,2,2020-12-02,35
S02122004,S,Jarry,1,0,0,0,2020,12,2,2020-12-02,14
S02122005,S,Papineau,0,1,0,0,2020,12,2,2020-12-02,29
S02122006,S,Lionel-Groulx,0,1,0,0,2020,12,2,2020-12-02,43
S02122101,S,Pie-IX,0,1,0,0,2021,12,2,2021-12-02,27
S02122102,S,Crémazie,1,0,0,0,2021,12,2,2021-12-02,49
S02122103,S,Atwater,0,1,0,0,2021,12,2,2021-12-02,12
S02122105,S,Guy-Concordia,0,1,0,0,2021,12,2,2021-12-02,16
S02122106,S,Acadie,0,0,0,1,2021,12,2,2021-12-02,28
S02122107,S,Côte-Vertu,1,0,0,0,2021,12,2,2021-12-02,57
S03011901,S,Cadillac,0,1,0,0,2019,1,3,2019-01-03,31
S03011902,S,Radisson,0,1,0,0,2019,1,3,2019-01-03,25
S03011903,S,Pie-IX,0,1,0,0,2019,1,3,2019-01-03,25
S03011904,S,Jolicoeur,0,1,0,0,2019,1,3,2019-01-03,45
S03012001,S,Snowdon,1,0,0,0,2020,1,3,2020-01-03,4
S03012002,S,Langelier,0,1,0,0,2020,1,3,2020-01-03,49
S03012003,S,Lucien-L'Allier,1,0,0,0,2020,1,3,2020-01-03,36
S03012004,S,Jean-Talon,1,0,0,0,2020,1,3,2020-01-03,7
S03012005,S,Montmorency,1,0,0,0,2020,1,3,2020-01-03,20
S03012006,S,St-Michel,0,0,0,1,2020,1,3,2020-01-03,50
S03012007,S,Berri-UQAM,0,1,0,0,2020,1,3,2020-01-03,55
S03012008,S,Square-Victoria,1,0,0,0,2020,1,3,2020-01-03,41
S03012101,S,St-Laurent,0,1,0,0,2021,1,3,2021-01-03,41
S03012103,S,Berri-UQAM,0,1,0,0,2021,1,3,2021-01-03,40
S03012104,S,Frontenac,0,1,0,0,2021,1,3,2021-01-03,38
S03012105,S,Vendôme,1,0,0,0,2021,1,3,2021-01-03,43
S03012106,S,Beaudry,0,1,0,0,2021,1,3,2021-01-03,40
S03012201,S,Henri-Bourassa,1,0,0,0,2022,1,3,2022-01-03,50
S03012202,S,Viau,0,1,0,0,2022,1,3,2022-01-03,22
S03012203,S,Snowdon,1,0,0,0,2022,1,3,2022-01-03,25
S03012204,S,Guy-Concordia,0,1,0,0,2022,1,3,2022-01-03,7
S03012205,S,Bonaventure,1,0,0,0,2022,1,3,2022-01-03,15
S03012206,S,Papineau,0,1,0,0,2022,1,3,2022-01-03,54
S03012207,S,Lucien-L'Allier,1,0,0,0,2022,1,3,2022-01-03,5
S03012208,S,De Castelnau,0,0,0,1,2022,1,3,2022-01-04,4
S03012209,S,Berri-UQAM,0,1,0,0,2022,1,3,2022-01-04,43
S03012210,S,Angrignon,0,1,0,0,2022,1,3,2022-01-04,41
S03012211,S,Henri-Bourassa,1,0,0,0,2022,1,3,2022-01-04,58
S03021901,S,De La Concorde,1,0,0,0,2019,2,3,2019-02-03,16
S03021902,S,Namur,1,0,0,0,2019,2,3,2019-02-03,52
S03021903,S,Place-des-Arts,0,1,0,0,2019,2,3,2019-02-03,2
S03021904,S,Papineau,0,1,0,0,2019,2,3,2019-02-04,17
S03022001,S,Lionel-Groulx,0,1,0,0,2020,2,3,2020-02-03,10
S03022002,S,Radisson,0,1,0,0,2020,2,3,2020-02-03,2
S03022003,S,Langelier,0,1,0,0,2020,2,3,2020-02-03,19
S03022004,S,St-Michel,0,0,0,1,2020,2,3,2020-02-03,53
S03022005,S,McGill,0,1,0,0,2020,2,3,2020-02-03,45
S03022006,S,Langelier,0,1,0,0,2020,2,3,2020-02-03,8
S03022007,S,Pie-IX,0,1,0,0,2020,2,3,2020-02-03,11
S03022008,S,Sherbrooke,1,0,0,0,2020,2,3,2020-02-03,8
S03022009,S,Guy-Concordia,0,1,0,0,2020,2,3,2020-02-03,34
S03022010,S,Jean-Talon,0,0,0,1,2020,2,3,2020-02-03,23
S03022011,S,Atwater,0,1,0,0,2020,2,3,2020-02-03,21
S03022012,S,Charlevoix,0,1,0,0,2020,2,3,2020-02-03,53
S03022013,S,Jean-Talon,1,0,0,0,2020,2,3,2020-02-03,42
S03022014,S,Place-des-Arts,0,1,0,0,2020,2,3,2020-02-04,44
S03022101,S,Verdun,0,1,0,0,2021,2,3,2021-02-03,16
S03022102,S,Place St-Henri,1,0,0,0,2021,2,3,2021-02-03,2
S03022103,S,Fabre,0,0,0,1,2021,2,3,2021-02-03,6
S03022104,S,Cartier,1,0,0,0,2021,2,3,2021-02-03,34
S03022105,S,Berri L-2,1,0,0,0,2021,2,3,2021-02-03,23
S03022106,S,Guy-Concordia,0,1,0,0,2021,2,3,2021-02-03,33
S03022107,S,Berri L-2,1,0,0,0,2021,2,3,2021-02-03,55
S03022108,S,Vendôme,1,0,0,0,2021,2,3,2021-02-03,23
S03022201,S,Frontenac,0,1,0,0,2022,2,3,2022-02-03,53
S03022202,S,Montmorency,1,0,0,0,2022,2,3,2022-02-03,22
S03022203,S,Berri-UQAM,0,1,0,0,2022,2,3,2022-02-03,45
S03022204,S,Berri-UQAM,0,1,0,0,2022,2,3,2022-02-03,15
S03022205,S,Cartier,1,0,0,0,2022,2,3,2022-02-03,58
S03031901,S,Snowdon,1,0,0,0,2019,3,3,2019-03-03,47
S03031902,S,Côte Ste-Catherine,1,0,0,0,2019,3,3,2019-03-03,10
S03031903,S,Sherbrooke,1,0,0,0,2019,3,3,2019-03-03,25
S03031904,S,Pie-IX,0,1,0,0,2019,3,3,2019-03-03,23
S03031905,S,Frontenac,0,1,0,0,2019,3,3,2019-03-03,35
S03031906,S,Atwater,0,1,0,0,2019,3,3,2019-03-03,46
S03031907,S,Jean-Talon,1,0,0,0,2019,3,3,2019-03-03,37
S03031908,S,Georges-Vanier,1,0,0,0,2019,3,3,2019-03-03,59
S03031909,S,Lucien-L'Allier,1,0,0,0,2019,3,3,2019-03-03,0
S03031910,S,Sherbrooke,1,0,0,0,2019,3,3,2019-03-03,51
S03031911,S,Côte Ste-Catherine,1,0,0,0,2019,3,3,2019-03-03,29
S03031912,S,Berri-UQAM,0,1,0,0,2019,3,3,2019-03-04,30
S03032001,S,Côte-des-Neiges,0,0,0,1,2020,3,3,2020-03-03,40
S03032002,S,Villa-Maria,1,0,0,0,2020,3,3,2020-03-03,42
S03032003,S,Snowdon,0,0,0,1,2020,3,3,2020-03-03,34
S03032101,S,St-Michel,0,0,0,1,2021,3,3,2021-03-03,16
S03032102,S,Côte-Vertu,1,0,0,0,2021,3,3,2021-03-03,40
S03032103,S,Radisson,0,1,0,0,2021,3,3,2021-03-03,8
S03032104,S,Beaudry,0,1,0,0,2021,3,3,2021-03-03,19
S03032105,S,Langelier,0,1,0,0,2021,3,3,2021-03-03,1
S03032106,S,Bonaventure,1,0,0,0,2021,3,3,2021-03-03,20
S03032107,S,Henri-Bourassa,1,0,0,0,2021,3,3,2021-03-03,43
S03032201,S,Pie-IX,0,1,0,0,2022,3,3,2022-03-03,32
S03032202,S,Mont-Royal,1,0,0,0,2022,3,3,2022-03-03,41
S03032203,S,Berri-UQAM,0,1,0,0,2022,3,3,2022-03-03,35
S03032204,S,Honorée-Beaugrand,0,1,0,0,2022,3,3,2022-03-03,8
S03032205,S,LaSalle,0,1,0,0,2022,3,3,2022-03-03,26
S03032206,S,Radisson,0,1,0,0,2022,3,3,2022-03-03,17
S03032207,S,Berri-UQAM,0,1,0,0,2022,3,3,2022-03-03,2
S03041901,S,Frontenac,0,1,0,0,2019,4,3,2019-04-03,18
S03041902,S,Côte-Vertu,1,0,0,0,2019,4,3,2019-04-03,1
S03041903,S,Vendôme,1,0,0,0,2019,4,3,2019-04-03,21
S03041904,S,Jean-Talon,1,0,0,0,2019,4,3,2019-04-03,46
S03041905,S,Jean-Talon,1,0,0,0,2019,4,3,2019-04-03,55
S03041906,S,Berri-UQAM,0,1,0,0,2019,4,3,2019-04-03,38
S03041907,S,Berri-UQAM,0,1,0,0,2019,4,3,2019-04-03,42
S03041908,S,Snowdon,1,0,0,0,2019,4,3,2019-04-03,11
S03041909,S,Radisson,0,1,0,0,2019,4,3,2019-04-03,54
S03041910,S,Jean-Talon,1,0,0,0,2019,4,3,2019-04-03,38
S03041911,S,Atwater,0,1,0,0,2019,4,3,2019-04-03,29
S03041912,S,Honorée-Beaugrand,0,1,0,0,2019,4,3,2019-04-03,36
S03041913,S,Jean-Talon,1,0,0,0,2019,4,3,2019-04-04,14
S03042001,S,Square-Victoria,1,0,0,0,2020,4,3,2020-04-03,37
S03042002,S,Lucien-L'Allier,1,0,0,0,2020,4,3,2020-04-03,18
S03042003,S,Atwater,0,1,0,0,2020,4,3,2020-04-03,47
S03042004,S,Jarry,1,0,0,0,2020,4,3,2020-04-03,36
S03042005,S,St-Michel,0,0,0,1,2020,4,3,2020-04-03,49
S03042006,S,Mont-Royal,1,0,0,0,2020,4,3,2020-04-03,38
S03042101,S,Monk,0,1,0,0,2021,4,3,2021-04-03,44
S03042102,S,Beaudry,0,1,0,0,2021,4,3,2021-04-03,9
S03042103,S,St-Michel,0,0,0,1,2021,4,3,2021-04-03,20
S03042104,S,Berri-UQAM,0,1,0,0,2021,4,3,2021-04-03,20
